ags,land_total,land_settlement,land_traffic,veg_agri,veg_forrest,veg_wood,veg_heath,veg_moor,veg_marsh,veg_plant_uncover_com,water_total,settlement_ghd
14625450,2675.0,276.0,95.0,1707.0,562.0,4.0,,,1.0,10.0,21.0,18.0
14625460,1179.0,165.0,38.0,842.0,120.0,7.0,,,0.0,2.0,5.0,6.0
14625470,1151.0,69.0,36.0,704.0,304.0,0.0,,,1.0,0.0,36.0,8.0
14625480,2983.0,655.0,157.0,1863.0,258.0,6.0,,,,19.0,26.0,84.0
14625490,6199.0,242.0,204.0,3568.0,1798.0,9.0,,,16.0,36.0,327.0,31.0
14625500,3174.0,89.0,68.0,1592.0,1357.0,0.0,,,,10.0,56.0,6.0
14625510,1076.0,71.0,49.0,687.0,220.0,1.0,,,0.0,9.0,40.0,3.0
14625520,,,,,,,,,,,,
14625525,2434.0,296.0,110.0,1230.0,761.0,10.0,,,,7.0,20.0,41.0
14625530,3293.0,203.0,169.0,1566.0,1285.0,7.0,,,5.0,32.0,26.0,12.0
14625540,4505.0,143.0,145.0,2108.0,1770.0,64.0,0.0,,12.0,91.0,172.0,5.0
14625550,5603.0,176.0,166.0,1309.0,2738.0,1.0,2.0,,36.0,987.0,189.0,42.0
14625560,3730.0,375.0,145.0,1932.0,1231.0,3.0,,,,14.0,30.0,45.0
14625570,10886.0,865.0,461.0,807.0,6927.0,176.0,,,,497.0,1153.0,237.0
14625580,1251.0,79.0,38.0,894.0,230.0,0.0,,,,4.0,5.0,1.0
14625590,1803.0,140.0,65.0,892.0,663.0,28.0,,,2.0,8.0,6.0,8.0
14625600,3811.0,241.0,155.0,2552.0,808.0,9.0,,3.0,0.0,9.0,34.0,53.0
14625610,5096.0,236.0,215.0,4036.0,472.0,14.0,,,0.0,30.0,92.0,29.0
14625620,,,,,,,,,,,,
14625630,1704.0,163.0,80.0,681.0,765.0,2.0,,,,1.0,12.0,18.0
14625640,6102.0,325.0,212.0,2933.0,2204.0,30.0,,,,159.0,239.0,28.0
14626000,211141.0,23153.0,8390.0,93933.0,74574.0,1776.0,84.0,10.0,82.0,2118.0,7020.0,2032.0
14626010,1538.0,393.0,83.0,399.0,624.0,7.0,,,,4.0,26.0,15.0
14626020,645.0,120.0,26.0,336.0,146.0,11.0,,,,4.0,3.0,7.0
14626030,5200.0,233.0,126.0,3740.0,1072.0,3.0,,,,6.0,20.0,20.0
14626040,,,,,,,,,,,,
14626050,1800.0,135.0,64.0,1345.0,204.0,5.0,,,,38.0,10.0,3.0
14626060,21768.0,3438.0,666.0,3384.0,10713.0,748.0,75.0,,14.0,334.0,2398.0,84.0
14626070,1071.0,98.0,38.0,714.0,213.0,2.0,,,0.0,0.0,6.0,8.0
14626080,,,,,,,,,,,,
14626085,2045.0,731.0,177.0,768.0,334.0,17.0,,,,3.0,14.0,91.0
14626090,,,,,,,,,,,,
14626100,1474.0,123.0,54.0,650.0,597.0,2.0,1.0,,,1.0,44.0,7.0
14626110,6752.0,2590.0,574.0,2914.0,359.0,62.0,,,7.0,77.0,170.0,325.0
14626120,1506.0,143.0,53.0,755.0,429.0,3.0,,,4.0,22.0,97.0,7.0
14626130,,,,,,,,,,,,
14626140,2382.0,347.0,120.0,1260.0,611.0,5.0,,,,16.0,23.0,24.0
14626150,747.0,122.0,41.0,503.0,71.0,3.0,,,,1.0,6.0,13.0
14626160,4977.0,223.0,166.0,1548.0,2467.0,7.0,,,1.0,197.0,368.0,5.0
14626170,1296.0,111.0,66.0,767.0,322.0,0.0,,,,20.0,9.0,3.0
14626180,7413.0,435.0,258.0,4835.0,1813.0,12.0,,,0.0,24.0,36.0,25.0
14626190,4554.0,236.0,153.0,2391.0,1607.0,9.0,,,1.0,84.0,75.0,19.0
14626200,4101.0,255.0,187.0,1973.0,1513.0,7.0,,,0.0,37.0,129.0,24.0
14626210,903.0,79.0,43.0,121.0,653.0,0.0,,,,6.0,3.0,1.0
14626220,,,,,,,,,,,,
14626230,4254.0,399.0,193.0,2497.0,999.0,23.0,,,,13.0,131.0,105.0
14626240,1958.0,96.0,58.0,1183.0,592.0,1.0,,,,24.0,4.0,6.0
14626245,4734.0,476.0,190.0,3096.0,931.0,11.0,2.0,,1.0,9.0,18.0,34.0
14626250,10683.0,409.0,281.0,1125.0,8633.0,47.0,0.0,6.0,3.0,61.0,118.0,45.0
14626260,3165.0,111.0,117.0,635.0,1769.0,2.0,,,3.0,53.0,477.0,7.0
14626270,1455.0,137.0,51.0,880.0,378.0,1.0,,,,3.0,4.0,13.0
14626280,1708.0,197.0,70.0,1152.0,253.0,10.0,,,,16.0,9.0,18.0
14626290,7890.0,842.0,374.0,5917.0,612.0,33.0,0.0,,,66.0,46.0,107.0
14626300,6254.0,624.0,200.0,4604.0,725.0,11.0,,,2.0,58.0,31.0,50.0
14626310,3645.0,306.0,145.0,2960.0,184.0,8.0,,,0.0,20.0,20.0,58.0
14626320,2435.0,112.0,94.0,739.0,1376.0,7.0,,,,24.0,83.0,6.0
14626330,4737.0,221.0,143.0,2949.0,1340.0,2.0,,,,40.0,41.0,17.0
14626340,,,,,,,,,,,,
14626350,2291.0,171.0,99.0,1222.0,763.0,7.0,,,,7.0,24.0,16.0
14626360,,,,,,,,,,,,
14626370,5381.0,720.0,245.0,1548.0,2596.0,13.0,5.0,,,85.0,169.0,104.0
14626380,,,,,,,,,,,,
14626390,3591.0,350.0,137.0,2431.0,620.0,10.0,,,,24.0,18.0,21.0
14626400,1516.0,235.0,88.0,494.0,362.0,251.0,,,1.0,5.0,80.0,18.0
14626410,799.0,112.0,45.0,420.0,201.0,3.0,,,0.0,4.0,14.0,13.0
14626420,2348.0,216.0,65.0,1212.0,798.0,1.0,,,,32.0,25.0,34.0
14626430,1828.0,116.0,85.0,175.0,1446.0,2.0,,,,3.0,2.0,1.0
14626440,3634.0,212.0,104.0,1233.0,1376.0,0.0,1.0,,,55.0,652.0,18.0
14626450,6264.0,378.0,215.0,4672.0,949.0,2.0,,,0.0,20.0,28.0,40.0
14626460,7319.0,527.0,218.0,1941.0,4124.0,36.0,,,0.0,108.0,365.0,29.0
14626470,2356.0,162.0,68.0,1739.0,369.0,5.0,,,0.0,0.0,13.0,7.0
14626480,7240.0,652.0,453.0,3001.0,2802.0,14.0,,3.0,0.0,91.0,224.0,89.0
14626490,4200.0,253.0,159.0,1365.0,2360.0,6.0,,,,17.0,40.0,23.0
14626500,2781.0,733.0,58.0,1643.0,290.0,2.0,,,,13.0,42.0,12.0
14626510,910.0,105.0,35.0,545.0,221.0,2.0,,,,0.0,1.0,20.0
14626520,2973.0,278.0,135.0,2276.0,217.0,25.0,,,1.0,9.0,33.0,40.0
14626530,1912.0,215.0,83.0,1353.0,220.0,2.0,,,,22.0,16.0,23.0
14626540,,,,,,,,,,,,
14626550,,,,,,,,,,,,
14626560,3205.0,441.0,120.0,472.0,1921.0,134.0,,,,64.0,54.0,43.0
14626570,3541.0,224.0,147.0,2340.0,773.0,3.0,,1.0,5.0,17.0,32.0,35.0
14626580,5876.0,298.0,178.0,3102.0,1746.0,16.0,1.0,,0.0,60.0,475.0,28.0
14626590,5068.0,251.0,146.0,806.0,3815.0,25.0,,,6.0,6.0,12.0,2.0
14626600,6342.0,1535.0,284.0,183.0,3856.0,113.0,0.0,,33.0,123.0,216.0,90.0
14626610,6675.0,1228.0,412.0,3620.0,1206.0,47.0,,,,94.0,68.0,179.0
14627000,145459.0,11809.0,6051.0,101168.0,18843.0,963.0,2291.0,,12.0,1094.0,3227.0,1895.0
14627010,2588.0,645.0,197.0,946.0,668.0,16.0,,,,28.0,89.0,147.0
14627020,4321.0,246.0,137.0,3346.0,383.0,8.0,2.0,,0.0,50.0,149.0,23.0
14627030,8438.0,321.0,187.0,6376.0,1319.0,5.0,,,,47.0,184.0,42.0
14627040,1400.0,164.0,58.0,1004.0,147.0,2.0,,,,16.0,10.0,46.0
14627050,2894.0,338.0,112.0,2081.0,277.0,1.0,2.0,,,12.0,72.0,80.0
14627060,13036.0,980.0,513.0,9897.0,1143.0,24.0,167.0,,0.0,182.0,128.0,164.0
14627070,3457.0,139.0,102.0,3094.0,52.0,3.0,,,,14.0,53.0,19.0
14627080,5048.0,221.0,137.0,4487.0,146.0,7.0,,,,27.0,22.0,17.0
14627090,,,,,,,,,,,,
14627100,11167.0,667.0,393.0,8883.0,986.0,51.0,,,0.0,52.0,134.0,107.0
14627110,6365.0,254.0,202.0,4520.0,1330.0,1.0,0.0,,,34.0,23.0,77.0
14627120,,,,,,,,,,,,
14627130,6663.0,297.0,171.0,6008.0,100.0,6.0,,,0.0,43.0,39.0,53.0
14627140,3092.0,800.0,245.0,1596.0,142.0,150.0,,,,44.0,115.0,84.0
14627150,4649.0,427.0,195.0,1701.0,1873.0,4.0,,,2.0,45.0,402.0,24.0
14627160,,,,,,,,,,,,
14627170,3526.0,249.0,154.0,2593.0,468.0,7.0,,,,17.0,39.0,30.0
14627180,12274.0,694.0,605.0,9623.0,1179.0,37.0,,,0.0,51.0,87.0,125.0
14627190,3128.0,310.0,137.0,2308.0,211.0,5.0,,,0.0,29.0,128.0,88.0
14627200,6129.0,225.0,226.0,5354.0,242.0,6.0,2.0,,1.0,21.0,54.0,33.0
14627210,2614.0,960.0,275.0,937.0,366.0,9.0,,,,21.0,47.0,101.0
14627220,5401.0,473.0,223.0,3474.0,1073.0,22.0,,,0.0,31.0,105.0,111.0
14627230,5891.0,1066.0,478.0,4069.0,62.0,29.0,8.0,,,33.0,145.0,223.0
14627240,2887.0,127.0,111.0,1816.0,614.0,1.0,1.0,,1.0,25.0,191.0,6.0
14627250,3916.0,141.0,183.0,1929.0,1488.0,3.0,1.0,,2.0,10.0,159.0,12.0
14627260,3248.0,183.0,122.0,2775.0,91.0,6.0,,,0.0,13.0,57.0,21.0
14627270,3028.0,199.0,105.0,2517.0,53.0,1.0,,,,30.0,123.0,40.0
14627280,,,,,,,,,,,,
14627290,7448.0,329.0,210.0,4138.0,2287.0,12.0,2.0,,6.0,40.0,424.0,50.0
14627300,,,,,,,,,,,,
14627310,1902.0,332.0,143.0,712.0,689.0,5.0,0.0,,0.0,8.0,13.0,20.0
14627320,,,,,,,,,,,,
14627330,,,,,,,,,,,,
14627340,2786.0,211.0,100.0,2163.0,197.0,5.0,0.0,,1.0,5.0,104.0,23.0
14627350,,,,,,,,,,,,
14627360,8162.0,812.0,331.0,2825.0,1257.0,537.0,2106.0,,,165.0,129.0,128.0
14628000,165419.0,10279.0,6016.0,86779.0,58700.0,423.0,4.0,,24.0,1420.0,1773.0,1024.0
14628010,14589.0,664.0,455.0,5281.0,7769.0,25.0,,,21.0,251.0,124.0,45.0
14628020,8872.0,335.0,322.0,4007.0,3969.0,34.0,,,,91.0,114.0,18.0
14628030,4676.0,165.0,151.0,748.0,3411.0,4.0,,,,54.0,143.0,7.0
14628040,3646.0,182.0,158.0,2508.0,660.0,72.0,,,0.0,45.0,21.0,6.0
14628050,2576.0,377.0,162.0,1894.0,103.0,12.0,,,0.0,16.0,11.0,26.0
14628060,10399.0,660.0,339.0,6849.0,2275.0,13.0,,,,65.0,196.0,73.0
14628070,1953.0,164.0,64.0,1287.0,373.0,2.0,,,,60.0,4.0,4.0
14628080,2859.0,246.0,205.0,2043.0,270.0,43.0,,,0.0,29.0,23.0,31.0
14628090,625.0,42.0,25.0,463.0,87.0,,,,,2.0,6.0,4.0
14628100,4350.0,244.0,146.0,3248.0,670.0,1.0,,,0.0,17.0,23.0,23.0
14628110,4045.0,925.0,286.0,1926.0,807.0,15.0,2.0,,,50.0,35.0,82.0
14628120,,,,,,,,,,,,
14628130,9564.0,342.0,280.0,5667.0,3112.0,17.0,,,1.0,112.0,33.0,19.0
14628140,3487.0,103.0,82.0,984.0,2303.0,4.0,,,,4.0,7.0,3.0
14628150,2837.0,86.0,78.0,1818.0,765.0,0.0,,,,9.0,80.0,17.0
14628160,1107.0,386.0,122.0,503.0,52.0,2.0,,,,12.0,28.0,91.0
14628170,2006.0,64.0,58.0,1245.0,615.0,1.0,,,,15.0,8.0,2.0
14628180,,,,,,,,,,,,
14628190,6464.0,182.0,183.0,3640.0,2416.0,1.0,,,,17.0,25.0,9.0
14628200,,,,,,,,,,,,
14628205,8674.0,351.0,230.0,6548.0,1366.0,2.0,,,,20.0,157.0,33.0
14628210,2704.0,217.0,110.0,571.0,1690.0,3.0,,,,16.0,97.0,66.0
14628220,2892.0,210.0,103.0,2096.0,458.0,4.0,,,0.0,11.0,12.0,3.0
14628230,3736.0,68.0,102.0,2446.0,1046.0,6.0,,,0.0,48.0,20.0,2.0
14628240,2590.0,120.0,84.0,1088.0,1251.0,0.0,,,,38.0,8.0,5.0
14628250,2101.0,102.0,70.0,1480.0,418.0,0.0,,,,20.0,12.0,13.0
14628260,8312.0,635.0,331.0,4365.0,2843.0,65.0,,,,25.0,47.0,87.0
14628270,5306.0,1137.0,441.0,2388.0,972.0,32.0,2.0,,,106.0,230.0,92.0
14628280,,,,,,,,,,,,
14628290,,,,,,,,,,,,
14628300,3073.0,160.0,97.0,1438.0,1349.0,1.0,,,1.0,9.0,18.0,9.0
14628310,356.0,22.0,22.0,104.0,149.0,0.0,,,,5.0,55.0,0.0
14628320,439.0,32.0,20.0,272.0,106.0,,,,,4.0,6.0,0.0
14628330,3176.0,93.0,76.0,883.0,2082.0,1.0,,,,9.0,32.0,1.0
14628340,4661.0,100.0,112.0,1031.0,3399.0,1.0,0.0,,,6.0,11.0,6.0
14628350,,,,,,,,,,,,
14628360,8823.0,348.0,307.0,3084.0,4925.0,4.0,,,,126.0,29.0,21.0
14628370,1085.0,67.0,34.0,754.0,140.0,0.0,,,,32.0,58.0,1.0
14628380,6089.0,282.0,181.0,4823.0,728.0,3.0,,,2.0,27.0,45.0,32.0
14628390,2065.0,169.0,69.0,1421.0,388.0,14.0,,,,3.0,1.0,3.0
14628400,7122.0,183.0,223.0,1330.0,5343.0,4.0,,,0.0,19.0,20.0,12.0
14628410,8160.0,814.0,286.0,6546.0,393.0,38.0,,,,47.0,34.0,179.0
14713000,29780.0,12577.0,3611.0,9971.0,1936.0,273.0,2.0,,9.0,231.0,1172.0,1566.0
14729000,165132.0,20708.0,6843.0,102924.0,22476.0,1613.0,12.0,0.0,41.0,3158.0,7357.0,2530.0
14729010,7003.0,506.0,234.0,4712.0,1420.0,13.0,,,0.0,44.0,72.0,30.0
14729020,2280.0,144.0,96.0,1728.0,268.0,4.0,,,1.0,13.0,26.0,13.0
14729030,4680.0,444.0,160.0,2547.0,1281.0,7.0,0.0,,0.0,78.0,163.0,36.0
14729040,2456.0,504.0,177.0,855.0,437.0,27.0,,,8.0,253.0,194.0,77.0
14729050,6244.0,1259.0,330.0,2437.0,740.0,96.0,,,,375.0,1008.0,193.0
14729060,1564.0,377.0,103.0,1038.0,25.0,2.0,,,0.0,6.0,13.0,57.0
14729070,3489.0,703.0,217.0,1690.0,603.0,19.0,0.0,,,177.0,81.0,71.0
14729080,8409.0,647.0,336.0,4990.0,2242.0,12.0,4.0,0.0,,50.0,129.0,66.0
14729090,,,,,,,,,,,,
14729100,1166.0,455.0,35.0,585.0,71.0,6.0,,,,0.0,14.0,6.0
14729110,,,,,,,,,,,,
14729120,,,,,,,,,,,,
14729130,,,,,,,,,,,,
14729140,10851.0,742.0,355.0,7773.0,1628.0,47.0,,,0.0,61.0,244.0,66.0
14729150,5471.0,484.0,252.0,4447.0,214.0,9.0,1.0,,0.0,18.0,46.0,70.0
14729160,21825.0,1853.0,876.0,15257.0,3111.0,121.0,,,0.0,170.0,436.0,170.0
14729170,7017.0,1791.0,221.0,3936.0,257.0,262.0,,,1.0,248.0,300.0,51.0
14729180,,,,,,,,,,,,
14729190,4155.0,511.0,228.0,1860.0,495.0,95.0,,,,262.0,703.0,188.0
14729200,,,,,,,,,,,,
14729210,,,,,,,,,,,,
14729220,2904.0,319.0,90.0,2171.0,257.0,39.0,,,,9.0,18.0,62.0
14729230,3680.0,214.0,107.0,2783.0,496.0,6.0,1.0,,,6.0,68.0,
14729245,11115.0,648.0,333.0,7741.0,2123.0,91.0,,,2.0,78.0,98.0,63.0
14729250,3892.0,473.0,164.0,2535.0,585.0,13.0,,,,19.0,103.0,61.0
14729260,3144.0,792.0,287.0,705.0,591.0,65.0,1.0,,19.0,194.0,489.0,54.0
14729270,5846.0,844.0,292.0,4433.0,157.0,22.0,,,,16.0,82.0,143.0
14729280,,,,,,,,,,,,
14729290,,,,,,,,,,,,
14729300,3972.0,455.0,212.0,1990.0,1099.0,42.0,,,,18.0,157.0,56.0
14729310,,,,,,,,,,,,
14729320,5710.0,1739.0,215.0,2000.0,573.0,209.0,,,1.0,234.0,739.0,337.0
14729330,2276.0,122.0,69.0,1627.0,406.0,27.0,,,,11.0,13.0,5.0
14729340,3505.0,437.0,136.0,2380.0,432.0,48.0,,,,24.0,48.0,50.0
14729350,4880.0,583.0,191.0,3683.0,71.0,69.0,,,1.0,126.0,155.0,30.0
14729360,2637.0,944.0,89.0,677.0,472.0,53.0,6.0,,1.0,16.0,379.0,54.0
14729370,4616.0,590.0,217.0,2766.0,413.0,68.0,,,5.0,300.0,257.0,211.0
14729380,5310.0,393.0,169.0,4174.0,417.0,18.0,,,1.0,57.0,80.0,34.0
14729390,,,,,,,,,,,,
14729400,3503.0,383.0,121.0,2131.0,714.0,25.0,,,0.0,63.0,66.0,50.0
14729410,6904.0,735.0,322.0,5196.0,401.0,25.0,1.0,,0.0,86.0,139.0,123.0
14729420,,,,,,,,,,,,
14729430,4630.0,620.0,209.0,2074.0,476.0,72.0,,,,144.0,1035.0,102.0
14730000,202856.0,13931.0,8163.0,130528.0,41010.0,769.0,28.0,0.0,46.0,3144.0,5237.0,1901.0
14730010,5855.0,206.0,147.0,4703.0,595.0,1.0,,,,83.0,120.0,4.0
14730020,4581.0,500.0,187.0,2423.0,1250.0,6.0,6.0,0.0,0.0,96.0,112.0,47.0
14730030,9332.0,290.0,270.0,5841.0,2641.0,5.0,2.0,,25.0,75.0,182.0,43.0
14730040,,,,,,,,,,,,
14730045,15898.0,545.0,470.0,8675.0,5840.0,7.0,0.0,,0.0,96.0,265.0,54.0
14730050,6916.0,194.0,189.0,4713.0,1689.0,6.0,,,0.0,38.0,89.0,14.0
14730060,7187.0,293.0,226.0,4249.0,2326.0,15.0,,,,16.0,63.0,29.0
14730070,8592.0,1341.0,428.0,4981.0,822.0,189.0,6.0,,,308.0,517.0,177.0
14730080,7780.0,548.0,242.0,4796.0,2027.0,6.0,,,,93.0,68.0,40.0
14730090,3044.0,189.0,128.0,2101.0,416.0,25.0,7.0,,,84.0,93.0,14.0
14730100,3361.0,129.0,113.0,2399.0,497.0,0.0,1.0,0.0,,177.0,45.0,12.0
14730110,4684.0,877.0,334.0,2969.0,177.0,43.0,0.0,,,116.0,168.0,186.0
14730120,3690.0,167.0,113.0,2859.0,275.0,6.0,0.0,,2.0,116.0,152.0,11.0
14730130,,,,,,,,,,,,
14730140,5244.0,254.0,181.0,4509.0,182.0,4.0,0.0,,8.0,47.0,59.0,38.0
14730150,4321.0,292.0,159.0,3809.0,20.0,1.0,,,,9.0,30.0,71.0
14730160,10340.0,371.0,313.0,4528.0,4821.0,4.0,0.0,0.0,,201.0,102.0,54.0
14730170,6866.0,237.0,217.0,6066.0,282.0,2.0,1.0,,,23.0,39.0,41.0
14730180,3739.0,493.0,164.0,1731.0,315.0,22.0,,,1.0,247.0,767.0,40.0
14730190,11582.0,368.0,329.0,6791.0,3760.0,6.0,,,,235.0,93.0,34.0
14730200,5508.0,514.0,215.0,4633.0,80.0,2.0,0.0,,,33.0,31.0,65.0
14730210,3692.0,183.0,118.0,3286.0,84.0,1.0,0.0,,0.0,2.0,19.0,7.0
14730220,,,,,,,,,,,,
14730230,5544.0,805.0,309.0,3788.0,503.0,9.0,,,,87.0,42.0,171.0
14730240,,,,,,,,,,,,
14730250,3585.0,323.0,170.0,2712.0,52.0,40.0,,,,79.0,210.0,79.0
14730260,,,,,,,,,,,,
14730270,8147.0,1192.0,1219.0,4415.0,597.0,128.0,0.0,,,228.0,367.0,181.0
14730280,4941.0,245.0,158.0,4334.0,105.0,1.0,0.0,,,39.0,59.0,20.0
14730290,,,,,,,,,,,,
14730300,3323.0,691.0,183.0,2208.0,111.0,15.0,0.0,,0.0,88.0,26.0,71.0
14730310,10281.0,1005.0,431.0,6416.0,1642.0,45.0,,,5.0,170.0,568.0,248.0
14730320,7968.0,152.0,175.0,2779.0,4785.0,2.0,,,0.0,17.0,58.0,11.0
14730330,10462.0,464.0,356.0,5110.0,4204.0,17.0,,,4.0,52.0,257.0,42.0
14730340,9555.0,740.0,442.0,7557.0,41.0,158.0,,,,191.0,426.0,90.0
14730350,,,,,,,,,,,,
14730360,6836.0,323.0,178.0,5149.0,873.0,5.0,2.0,,,96.0,211.0,8.0
14730370,,,,,,,,,,,,
15000000,2045379.0,156922.0,79285.0,1236799.0,456717.0,52929.0,14185.0,114.0,3594.0,208.0,44627.0,16640.0
15001000,24475.0,3715.0,1392.0,8717.0,8255.0,1572.0,,,28.0,4.0,791.0,484.0
15002000,13503.0,5481.0,1654.0,3342.0,1222.0,1229.0,,,83.0,2.0,490.0,697.0
15003000,20101.0,7123.0,2147.0,7520.0,862.0,954.0,73.0,,14.0,6.0,1400.0,840.0
15081000,229328.0,9302.0,7205.0,136500.0,65783.0,2505.0,4738.0,26.0,245.0,4.0,3020.0,711.0
15081005,,,,,,,,,,,,
15081010,,,,,,,,,,,,
15081015,,,,,,,,,,,,
15081020,,,,,,,,,,,,
15081025,,,,,,,,,,,,
15081026,5931.0,254.0,182.0,4185.0,1186.0,59.0,1.0,,6.0,1.0,55.0,15.0
15081030,26968.0,1011.0,790.0,16663.0,7560.0,211.0,,,7.0,,726.0,56.0
15081035,,,,,,,,,,,,
15081040,,,,,,,,,,,,
15081045,9797.0,372.0,327.0,6144.0,2814.0,72.0,0.0,0.0,3.0,,66.0,15.0
15081050,,,,,,,,,,,,
15081055,,,,,,,,,,,,
15081060,,,,,,,,,,,,
15081065,,,,,,,,,,,,
15081070,,,,,,,,,,,,
15081075,,,,,,,,,,,,
15081080,,,,,,,,,,,,
15081085,,,,,,,,,,,,
15081090,,,,,,,,,,,,
15081095,7872.0,234.0,214.0,4723.0,2550.0,111.0,,,1.0,,40.0,3.0
15081100,,,,,,,,,,,,
15081105,10051.0,327.0,287.0,6212.0,3057.0,122.0,,,2.0,,43.0,12.0
15081110,,,,,,,,,,,,
15081115,,,,,,,,,,,,
15081120,,,,,,,,,,,,
15081125,,,,,,,,,,,,
15081130,,,,,,,,,,,,
15081135,63250.0,2309.0,1947.0,29324.0,23550.0,735.0,4734.0,10.0,30.0,0.0,611.0,190.0
15081140,,,,,,,,,,,,
15081145,,,,,,,,,,,,
15081150,,,,,,,,,,,,
15081155,,,,,,,,,,,,
15081160,,,,,,,,,,,,
15081165,,,,,,,,,,,,
15081170,,,,,,,,,,,,
15081175,,,,,,,,,,,,
15081180,,,,,,,,,,,,
15081185,,,,,,,,,,,,
15081190,,,,,,,,,,,,
15081195,,,,,,,,,,,,
15081200,,,,,,,,,,,,
15081205,,,,,,,,,,,,
15081210,,,,,,,,,,,,
15081215,,,,,,,,,,,,
15081220,,,,,,,,,,,,
15081225,7089.0,250.0,205.0,3737.0,2777.0,85.0,,,3.0,,32.0,58.0
15081230,,,,,,,,,,,,
15081235,,,,,,,,,,,,
15081240,27285.0,1095.0,860.0,19464.0,5156.0,281.0,2.0,7.0,2.0,,417.0,43.0
15081245,,,,,,,,,,,,
15081250,,,,,,,,,,,,
15081255,,,,,,,,,,,,
15081260,,,,,,,,,,,,
15081265,,,,,,,,,,,,
15081270,,,,,,,,,,,,
15081275,,,,,,,,,,,,
15081280,27830.0,1004.0,828.0,17559.0,7567.0,237.0,,9.0,102.0,,525.0,79.0
15081285,,,,,,,,,,,,
15081290,4559.0,181.0,130.0,2923.0,1250.0,41.0,,,1.0,0.0,34.0,2.0
15081295,,,,,,,,,,,,
15081300,,,,,,,,,,,,
15081305,,,,,,,,,,,,
15081310,,,,,,,,,,,,
15081315,,,,,,,,,,,,
15081320,,,,,,,,,,,,
15081325,,,,,,,,,,,,
15081330,,,,,,,,,,,,
15081335,,,,,,,,,,,,
15081340,,,,,,,,,,,,
15081345,,,,,,,,,,,,
15081350,,,,,,,,,,,,
15081355,,,,,,,,,,,,
15081360,,,,,,,,,,,,
15081365,,,,,,,,,,,,
15081370,,,,,,,,,,,,
15081375,,,,,,,,,,,,
15081380,,,,,,,,,,,,
15081385,,,,,,,,,,,,
15081390,,,,,,,,,,,,
15081395,,,,,,,,,,,,
15081400,,,,,,,,,,,,
15081405,,,,,,,,,,,,
15081410,,,,,,,,,,,,
15081415,,,,,,,,,,,,
15081420,,,,,,,,,,,,
15081425,,,,,,,,,,,,
15081430,,,,,,,,,,,,
15081435,,,,,,,,,,,,
15081440,3827.0,140.0,116.0,2678.0,780.0,55.0,,,3.0,,55.0,3.0
15081445,,,,,,,,,,,,
15081450,,,,,,,,,,,,
15081455,30458.0,1956.0,1201.0,19867.0,6492.0,465.0,1.0,0.0,83.0,2.0,391.0,228.0
15081460,,,,,,,,,,,,
15081465,,,,,,,,,,,,
15081470,,,,,,,,,,,,
15081475,,,,,,,,,,,,
15081480,,,,,,,,,,,,
15081485,,,,,,,,,,,,
15081490,,,,,,,,,,,,
15081495,,,,,,,,,,,,
15081500,,,,,,,,,,,,
15081505,,,,,,,,,,,,
15081510,,,,,,,,,,,,
15081515,,,,,,,,,,,,
15081520,,,,,,,,,,,,
15081525,,,,,,,,,,,,
15081530,,,,,,,,,,,,
15081535,,,,,,,,,,,,
15081540,,,,,,,,,,,,
15081545,4409.0,167.0,119.0,3023.0,1044.0,30.0,,0.0,2.0,,24.0,8.0
15081550,,,,,,,,,,,,
15081555,,,,,,,,,,,,
15081560,,,,,,,,,,,,
15081565,,,,,,,,,,,,
15081570,,,,,,,,,,,,
15081575,,,,,,,,,,,,
15081580,,,,,,,,,,,,
15081585,,,,,,,,,,,,
15081590,,,,,,,,,,,,
15081595,,,,,,,,,,,,
15082000,145426.0,12788.0,5588.0,89465.0,27199.0,4960.0,0.0,3.0,273.0,3.0,5148.0,1575.0
15082005,5991.0,513.0,203.0,2956.0,1839.0,150.0,,,76.0,,254.0,92.0
15082010,,,,,,,,,,,,
15082015,8696.0,2551.0,709.0,2552.0,1151.0,910.0,,,13.0,,811.0,616.0
15082020,,,,,,,,,,,,
15082025,,,,,,,,,,,,
15082030,,,,,,,,,,,,
15082035,,,,,,,,,,,,
15082040,,,,,,,,,,,,
15082045,,,,,,,,,,,,
15082050,,,,,,,,,,,,
15082055,,,,,,,,,,,,
15082060,,,,,,,,,,,,
15082065,,,,,,,,,,,,
15082070,,,,,,,,,,,,
15082075,,,,,,,,,,,,
15082080,,,,,,,,,,,,
15082085,,,,,,,,,,,,
15082090,,,,,,,,,,,,
15082095,,,,,,,,,,,,
15082100,,,,,,,,,,,,
15082105,,,,,,,,,,,,
15082110,,,,,,,,,,,,
15082115,,,,,,,,,,,,
15082120,,,,,,,,,,,,
15082125,,,,,,,,,,,,
15082130,,,,,,,,,,,,
15082135,,,,,,,,,,,,
15082140,,,,,,,,,,,,
15082145,,,,,,,,,,,,
15082150,,,,,,,,,,,,
15082155,,,,,,,,,,,,
15082160,,,,,,,,,,,,
15082165,,,,,,,,,,,,
15082170,,,,,,,,,,,,
15082175,,,,,,,,,,,,
15082180,7844.0,1421.0,439.0,5574.0,65.0,259.0,,1.0,1.0,,84.0,147.0
15082185,,,,,,,,,,,,
15082190,,,,,,,,,,,,
15082195,,,,,,,,,,,,
15082200,,,,,,,,,,,,
15082205,,,,,,,,,,,,
15082210,,,,,,,,,,,,
